hour,day_of_week,traffic_score,parking_density,grid_capacity,existing_station_count,ev_registrations,demand_score
20,0,70.29434409786768,0.38068968116086577,79.56145242034665,9,4651,50.835192540474274
10,4,5.280396046852809,0.4144697155393433,449.2036927506643,1,2923,62.5749298065156
4,5,48.65976622437531,0.7538297005692186,238.93191395884293,0,4824,95.90700650304599
3,6,59.936896566293385,0.020671368891904462,273.602983325022,1,3370,50.27441990185477
2,0,60.214564405248105,0.2690196467983105,462.62392169041215,6,585,7.562379107549562
18,6,2.293281126804203,0.517596301315522,399.3307148821765,9,299,0.0
19,0,32.21080042291855,0.26884674245284335,108.72556885273289,0,4566,71.56145576108527
17,0,63.6490651049154,0.6284340474189989,304.43898542348404,5,2082,70.54913994941121
14,3,14.899973614924345,0.4818674792746166,249.0135244338016,6,1571,34.122634185567705
8,3,69.54156483280532,0.36171025485958064,408.74498266044327,8,4443,65.27312107105729
16,2,74.59252088136745,0.9492086268705122,375.90464642537717,7,4983,100.0
13,1,98.19691904461453,0.6321594991864574,360.68257485998237,5,2411,100.0
14,4,20.984199485640943,0.12994137226794122,203.2451759659536,2,3473,55.45032412754767
0,4,82.51306676661152,0.5600916974433955,412.23367867966454,7,2178,54.78829227367612
20,4,52.0296576918654,0.780731853200901,73.57608301768755,6,1621,47.89170479752769
21,2,37.34625961441734,0.7084896974927973,121.83120564447526,2,704,47.58008817931897
21,3,12.237675732517793,0.17208922929525938,201.03047284006027,8,3948,11.258918074955934
2,5,73.55056064875376,0.9724199990401033,84.56334848117658,1,3442,99.58391564883004
15,6,23.585759914368708,0.448813645746606,155.74742489061123,2,1517,62.792939701570916
22,6,37.142200187304574,0.1590250037402613,423.5679423490632,1,4697,59.08772545715233
10,5,6.254222689736844,0.18019575412814792,476.7131920055357,0,3975,69.88644312654489
11,2,80.13669158195191,0.0982349921890805,187.07106009838571,3,3033,78.5414272813473
9,5,76.65885239716434,0.8035181084349343,169.0321117949772,4,648,82.23801984825245
15,4,73.36158300423125,0.12203049432184865,175.95169351089208,5,938,34.213228223033724
7,1,29.94435104918867,0.12512525714174694,174.9735893078797,4,3915,36.47104388785758
5,0,17.348007426595725,0.8504716147608377,66.16858198368784,0,947,62.57282294785031
11,6,63.75532644702297,0.34460408444755963,467.1123558489986,2,4809,100.0
23,3,49.616638411321944,0.030857904308072448,146.1641637066478,0,4607,72.33522318614884
20,3,17.82524669046416,0.051895299518410876,239.00183333663222,4,4873,40.3762930929427
7,2,68.59112710498637,0.14217044670389556,54.359097233435484,4,4354,60.84473891716824
3,3,99.11264318213037,0.21339334797568954,436.0797909117757,5,4568,72.70870678127241
7,4,74.72195877420377,0.6651461942384054,379.0208050047127,7,2372,59.76475860924123
17,6,73.99863866856118,0.15732628000182824,476.0402158281664,9,3420,44.55671357035981
4,5,95.03127529305917,0.11887439117707199,401.72696563837957,0,2658,70.77718549080336
8,4,20.29363675749022,0.7647191414762792,191.16793042342937,3,4798,94.25856761522151
3,2,56.55499649214404,0.6710552838599144,161.54301142779065,9,4411,49.224653955831286
21,4,97.96467150338835,0.4353242214552362,363.97233839898183,0,2096,83.53686317940904
16,5,16.529411097017455,0.549309771480104,213.85074875472475,8,3773,48.186321683102925
8,1,70.02519594445211,0.3119840203264185,304.79675708867745,6,1664,49.96085137961499
0,2,58.5810145971902,0.48250042023536066,52.8158619619116,6,4118,66.82617340326516
20,1,58.647909218870694,0.5066726489827458,77.84856575621386,4,1940,55.99248464854968
19,0,69.76706275200752,0.3872372711780959,290.915573531743,6,3391,62.29891255314931
12,1,92.96169228756843,0.9065722106721628,304.7322409016743,1,2987,100.0
15,0,78.2581939851338,0.016061864981006146,388.1538250067046,3,826,57.38146180203128
12,0,5.613610341621,0.7821712630912462,109.38439383078278,6,1344,46.97665563027352
13,1,85.27280198757113,0.12438283124132432,280.93238769055046,2,3560,81.41315944387175
2,2,22.554132992573262,0.7975473605371994,137.50143999425987,1,3818,77.07705837646186
5,5,37.6914164736372,0.6159119156767212,91.9382538032126,9,1165,19.50381541049854
17,4,46.17328136123822,0.8432780909364024,234.72310732724955,1,4871,100.0
18,4,48.090600075306966,0.09751432564089746,123.50149164007576,0,382,48.56261389139774
4,5,43.51803992553568,0.558980634099774,149.80189018654337,4,1181,34.42089223543391
14,6,93.73532942158644,0.5010878802621971,192.89956094127578,5,3985,95.25265608349802
1,6,70.60190076640247,0.7061931829633586,166.72478033443832,5,2981,70.27921590361353
9,0,63.117064595670634,0.5342905518936758,89.41608383267588,8,2684,53.52523598233186
23,0,4.984202778294156,0.5407345671331042,90.46231018686603,3,3070,46.016101797013356
17,2,90.39133302603747,0.4295959435760647,136.9622368553757,0,1252,97.71173136489388
12,3,90.93901920083962,0.30883442400734085,72.75163458179253,5,3597,72.11914967240878
4,1,78.02130634301024,0.4822643612521922,331.90565885461723,4,1047,38.08518120942814
22,0,0.7029203813619156,0.11849235876840059,179.2970224290059,9,4860,13.183835898480085
23,4,5.728025107762336,0.9615133389830848,175.88568549608198,5,1817,50.356716360563496
0,2,22.522370226848977,0.7144107636265983,199.39923240699432,2,166,33.94002262137109
21,1,13.134940814490669,0.9524671166878468,348.2583233943747,1,736,45.246129084965915
0,2,39.88360297037295,0.22672738232996326,441.78524666757073,5,413,13.579431174351102
17,1,92.26230580877896,0.879341020176528,391.5891196500373,0,3497,95.94467424042737
14,1,47.206043419699824,0.8087899845635385,377.38815360129274,6,664,54.15568488141879
16,5,1.340262643216561,0.6771524124576737,267.9760335203822,6,1701,42.99895004176919
10,0,28.274568957876202,0.6250291860852057,362.2125006353353,9,925,23.47912002785698
20,2,4.459490837296154,0.31654966526787,298.7430656151124,6,3770,20.93063096252599
21,2,3.6287622613502157,0.8164107849650307,147.312737683938,9,1125,4.233043189971179
16,5,27.571985309555224,0.5015154614797338,143.8647654834728,0,2351,88.9042100024472
12,4,27.56123386789454,0.07089157589128536,183.37640309387754,3,4857,73.93714028384849
0,4,78.7126602601604,0.31286316085513,459.86120193641597,6,904,29.04080884990657
1,6,97.4834652781112,0.9352970985453276,296.33667817087667,8,2551,60.33607490983803
8,0,37.12070938899983,0.8506802606048463,380.25741965084126,4,4731,100.0
2,0,42.88868788610386,0.9819056980765392,205.95144191744643,1,1491,78.78176110031583
0,3,84.47894362860214,0.6279933826040981,233.47209679935136,6,1335,42.150580880719936
20,5,26.813902009551338,0.24751007314041196,106.50451038676312,9,4132,20.7146151282103
15,4,15.638180440344795,0.16281504967686378,127.08273101975166,0,3380,73.45348714127455
22,1,85.30896234036504,0.18691444060846163,422.3104496717655,6,4823,64.54613655953798
5,2,4.650058644006549,0.019795658347254386,313.1773842599969,5,4944,23.888959366464206
16,0,61.96994401994157,0.3906821109859392,201.88960964771852,6,3649,70.87840637269346
4,2,56.199284746680675,0.1914276804995425,411.2830440479957,9,4300,33.70288257965539
4,2,34.59204475016943,0.4116554604567024,160.93395753709234,2,4241,67.12685109399114
5,3,31.5189521097359,0.9349944318387654,489.2147143700917,2,1454,70.1687268813671
2,4,77.18577261816213,0.43054020950718996,205.16792348577638,6,1936,43.73972730682489
20,0,8.642461076254648,0.8779844969848348,201.7899293680524,1,2992,76.04082260618276
22,2,23.67843093113854,0.6055047666158765,190.36035749151736,0,2596,69.81361393820805
4,0,73.24487318380898,0.24713155466139192,104.95018216592956,8,2683,23.151113490063867
20,1,54.83205837264242,0.3558547592592114,100.01171629940558,8,2658,26.55549148880094
4,3,12.798820853358638,0.08391953582142941,341.64726554035553,6,3718,14.833732764820104
9,1,88.213561428206,0.3334625935960105,443.80312005112114,6,1659,63.767784225118326
9,0,39.34478465635915,0.677540945503534,405.73422962225305,2,1607,78.00112637124049
18,6,82.78683753221728,0.07211109292943518,113.49841730960799,9,4171,52.48922734883071
16,0,78.77130155277086,0.20540140847802935,295.5119548064299,1,2163,71.9993340277965
20,4,62.4425446471728,0.3814410414133115,97.516195689488,6,3742,43.484528268931996
13,2,49.448113129509295,0.9820495370159625,70.38258962588485,8,2100,71.4334352023266
8,2,97.95508403817568,0.7848618229588802,345.37363672314524,0,1394,96.4139366138327
13,1,14.496507237981703,0.7334867464921039,290.81855015615764,3,4165,92.45357256028403
0,3,72.51557275511148,0.11619095652544598,86.91065834516189,5,2852,30.120075602935756
18,6,19.1190701464789,0.7809958936149914,65.7226608826948,6,1853,63.19217873038559
12,5,33.82631053323484,0.7852688115160151,495.39038603420056,9,4310,74.21328523875307
12,2,30.869874337319526,0.6011026956243283,63.509599467082346,6,1703,49.929009966032865
3,4,94.7035987738723,0.9903617819983719,250.03771387257183,9,1422,65.03482329148119
0,1,96.73561777882752,0.32525390592455194,277.078561073463,1,2541,80.10903207886429
16,1,18.301544423472716,0.9412724482418516,102.77606651020028,3,1198,68.98922398839646
7,5,2.2035160297504186,0.9147311149565036,126.07780029787232,4,1605,43.055843708617
1,4,72.00080396631131,0.011480659749377842,208.31225288465862,0,1226,31.812983074919693
7,3,41.798993387048434,0.45011652647481104,392.7541442961482,0,396,48.50637523130418
6,4,8.884024508756438,0.9771042330515733,278.18709082712,9,3149,37.419063066122625
1,3,68.37541055770426,0.10312136240807579,337.0558435488327,2,2325,35.870108117290584
21,4,54.51055282606997,0.5477846943833194,493.32854979080366,9,4454,42.824263002548996
21,4,98.0516822001106,0.9789575070411041,395.60244589094435,2,3887,100.0
2,0,22.740949586137894,0.5554954241058602,245.46267416354797,7,2196,31.90016461492893
17,1,40.397787632654826,0.18981530297215599,250.89886480844694,8,3709,42.84200779626017
11,4,54.254580339542294,0.5821832300925898,328.4474346684523,0,2308,88.98073693048194
0,5,79.16999884533517,0.20444057394954684,349.4143437885069,1,275,32.5362797872159
21,4,54.88386567200587,0.5197042628944842,275.3199166265021,9,2602,36.031832504232106
11,2,61.29001608619492,0.074042217912348,340.18755026674097,1,4099,86.45545622233152
4,1,22.614705158994074,0.6054826692144046,60.589622486344446,3,1767,40.33931742109413
16,2,84.69187280885599,0.5167899391281582,243.33028875357985,1,4471,97.15864106962229
15,1,42.86305469704757,0.7401613687614631,175.52213423306455,6,2645,73.96243850556033
14,2,14.095962752176927,0.630700471158785,108.12850035939968,8,775,28.145001129166822
22,4,66.41879145054173,0.5496062685307567,94.7959307639488,6,1923,38.7949079394748
14,4,21.60904531853075,0.6897788492481212,321.43647452660036,5,1456,46.98069813531365
4,0,9.756251023929973,0.14394191357223085,285.6202462186753,9,3172,0.0
20,5,86.19869084042723,0.5953596612586041,164.11285264836613,0,3359,95.49633649672933
13,2,46.016226448843966,0.17211060282277768,261.9275264476315,9,646,5.023093452762687
1,3,74.92837126957764,0.9255222078518809,271.50454183208376,8,2183,66.16791899127293
10,0,29.05875598063551,0.0683341048456042,137.75404119737712,4,2140,33.921304523237225
18,2,78.69701349176663,0.43037474969079326,343.4418778467428,4,4634,93.08921064149767
6,2,11.193592702153033,0.6957974776554449,401.4137103737407,5,1852,26.819823759135822
5,0,35.597337379485275,0.45802221166825874,406.15859340028356,8,1715,13.370187529999079
1,4,97.80618179735285,0.09209525323290235,321.11142381655475,7,1949,19.106614765692058
5,2,79.39897163680061,0.5533790161267074,280.2373621335563,7,2742,51.54793589174364
17,4,49.72559303146882,0.6416319088273545,77.4532143524277,7,1700,47.29078515154744
1,0,33.97774715618851,0.7037923109905077,179.52408448322262,0,3496,89.53376624570929
17,4,87.21357000224765,0.3732598144627589,91.97215105017645,0,4502,100.0
14,1,54.48477590845157,0.5636599710287622,483.72042239531316,7,3705,82.63202692248095
18,3,75.84250178691111,0.4506864749389131,110.78606580159231,4,3899,90.72032156419904
1,6,75.4107680316164,0.6720560387522534,118.29893443299592,8,718,15.288389980407953
19,2,1.794567856849183,0.5835569673248185,450.30947824872146,1,1232,44.504081510761615
5,5,12.625378279261346,0.5257562195591349,474.767727564406,8,2215,15.997578082046624
0,3,65.96293663947422,0.24952436683824863,394.62306765570946,7,2439,31.535932392505494
23,6,16.161981128587144,0.0020185177482339167,52.432215652701444,8,2839,0.0
14,4,25.54933446556047,0.17408167531142926,50.605821930453665,3,4376,67.4695772738187
22,2,94.66379541996072,0.11706604142416865,220.14534640435284,0,1587,60.52112461487103
9,4,56.01822583749119,0.44908474501094675,114.52791650490164,0,1657,80.24242449751333
18,1,75.07295069993472,0.6122581507618446,58.27376396821878,4,2213,74.10027369179876
16,0,55.798073878263985,0.21308500868480817,258.8300102320271,1,1144,73.25694022684128
4,2,55.25136147827252,0.9390570959671871,474.3778538331372,7,2531,63.54254557880949
3,6,9.41519101256979,0.006682129223887778,195.71880870609414,9,1682,2.102920235101979
9,6,34.3663192609103,0.7723010151653429,347.5133052929134,4,1408,73.01100656770117
23,1,28.24308986865117,0.6252047695304422,343.50590890959836,4,701,32.78843547917679
16,1,39.07283656136132,0.3735548010476819,162.9860466493255,1,1720,63.12086027653012
9,2,79.83441882243282,0.05048894441240792,342.69136197073897,6,4980,80.50712853868198
16,4,37.19326679168648,0.6274865717842794,145.55028842910107,7,4866,84.17271533877864
19,5,45.16968192316827,0.38561351286564804,104.90333610960008,9,200,0.0
23,6,39.73813904853165,0.9362671394132192,365.62247850186054,0,4371,100.0
4,6,9.340797197529561,0.5419900748897659,101.04836769676254,1,337,28.002972462619713
1,1,44.10721582507837,0.9396515112935082,498.6091483652099,9,4125,61.91785289369982
5,3,19.560927304451504,0.2204836934733041,132.5535805176032,3,3018,37.02680793001194
20,1,18.672329577304147,0.7257259103641033,317.36383824040587,4,2642,57.01771585565163
1,5,9.403610443426636,0.6172490208487257,235.1185571356652,1,2103,47.42391529417167
12,4,35.667097414176475,0.7394082298313118,106.87389008255019,0,1637,89.43206136049751
10,4,75.74818847894174,0.2146678639725368,62.52975840983603,8,854,39.65129972135952
10,3,27.644169058339607,0.6649945162377737,330.229527031775,0,3468,98.10715595508978
15,6,31.234910188551357,0.498040393056869,413.04090370510676,3,2358,66.9587676167619
10,1,64.26746576724236,0.7428249749063163,428.9070476780348,1,3765,100.0
18,4,19.58408125869189,0.3270446441518178,267.2210628846205,3,4335,75.72325207081317
14,5,89.69579304235343,0.8900570254652526,399.8549602320735,7,640,64.41126709439843
22,2,52.01905232515544,0.08430131461135038,352.78121006984514,7,369,0.0
22,0,44.7602940320217,0.807189318791188,375.91453737460995,8,3560,57.3114796241953
15,0,55.78201919292014,0.8613196258150908,271.66955234981634,4,3508,100.0
10,0,16.603431341619547,0.8172523113668212,335.0352831089572,6,605,44.36688743868298
21,6,61.34731386391763,0.512726394261776,412.4866611092256,2,1229,63.27136617448818
15,1,36.31007366340104,0.4383849800307613,229.04787900066037,9,2179,30.14584268610651
7,3,89.7186340964619,0.9962622865248768,412.6905053904127,3,3245,99.62793088283982
3,4,16.885420667768614,0.22917195121416212,316.4075792550783,9,3342,0.0
7,2,50.705110386544106,0.5468759658760446,124.65546096685381,8,461,18.039141892424734
3,5,59.8112629369018,0.6706755253823256,61.107870751063075,9,3820,46.6640199385641
23,2,3.3383601786381223,0.700867635861432,213.23912017961842,9,1556,12.22440970853149
2,5,36.369312475614024,0.2040246657385787,296.01334773335293,0,4167,71.17910893436104
2,6,73.26352347008329,0.6539940923398012,427.91915849156976,1,4295,100.0
17,1,82.03775074489734,0.8183695664813373,107.36855606311079,4,1781,94.78995650468187
18,0,31.316199481728233,0.050018576821112215,410.0928564576106,2,1152,34.76697551214636
18,1,79.85932723827513,0.9115212933253165,438.35407073025215,1,2609,100.0
20,6,96.77558771033888,0.029504055145205932,117.8093691503752,0,4827,84.6591736022529
4,3,85.6873936075094,0.35597103248839435,433.21744368689855,9,781,16.479309954968027
17,3,11.76439881593252,0.015813196232962068,496.1541055292564,2,4032,54.81190681030925
9,6,73.97303320855406,0.07714516853958187,377.0774739717069,0,2229,75.38477946204135
21,5,31.966683244054472,0.9111682851800791,403.1463568212446,0,4949,95.50816756036218
20,4,98.84159894120765,0.3548608307461478,497.48687040149304,0,4116,99.94191141260434
5,4,48.53589831598871,0.4247715304250529,322.4665627366754,7,3402,43.79408597607846
0,5,12.243389835894103,0.21534438138255263,188.54887190731222,2,819,5.594091030126638
4,3,72.51855480273908,0.5970957701867198,426.8888753342251,0,174,57.159247164105935
8,3,32.30111983862138,0.5948032146777896,326.51859988023404,6,1393,47.430844515239386
11,3,99.70781570816617,0.37220039182521925,311.53794067443044,9,2022,41.97656266846036
13,1,97.97824578545219,0.33303487180539837,164.13599998131724,2,4257,100.0
1,3,65.61340180205806,0.8849643081805878,390.350421312299,7,419,36.128022057087335
16,2,12.982644895171758,0.3832842396422014,86.7502741370433,3,2249,47.156832346386636
13,0,68.68609976750291,0.49350099215440824,465.92918185759754,3,1552,71.63277813343764
12,3,9.30304864600272,0.28330476242493063,196.62055734671813,4,1655,35.12332177363874
8,5,2.9364159102392318,0.7867695033571274,107.4985937554957,5,4307,74.80067704219037
14,0,82.2958446221486,0.39744815689909163,249.06493989608845,6,3132,79.01281402375866
21,1,20.975294768368137,0.5136110465443245,69.11145916543992,3,560,26.669202931769597
14,5,37.90271262190974,0.2533571700596614,358.08178741923484,7,986,18.50273408372019
23,0,97.34573899761732,0.9876595923412518,456.2174797004103,5,3633,97.03924963149765
10,5,33.684050186110326,0.2914957409237229,426.7683532123289,0,4036,80.82455863867868
15,1,29.648978128331528,0.7707425309055517,107.31626305154649,0,1215,76.280013318936
16,2,91.82079996227752,0.4274956503567592,106.82201169847934,8,1175,51.791094143810774
3,1,11.074844531895812,0.20621740508413988,416.0455170459188,9,3976,5.366485286616177
0,1,75.95824101146317,0.7997187639648612,465.91442357140215,5,4715,100.0
7,5,98.8065566652774,0.33360678902904317,257.3014234250701,9,2024,31.797578119108838
16,6,90.12960107746488,0.8651933473978111,274.5370026111947,7,1026,67.80739067535654
2,4,65.1667918706426,0.915257184917823,193.21791862357665,6,4752,83.63283956381036
19,3,31.406079499273197,0.8598238353912759,452.41930321538626,5,2381,59.628472042680215
14,3,25.43219811783167,0.03500791480680565,340.2063073815602,3,1155,28.090706974427583
14,2,81.92551048714611,0.7873733450051056,179.7132097253158,6,4774,100.0
23,2,87.98219139516952,0.4113394664991439,184.4522919744132,8,641,20.337409982634668
21,3,52.54349125456928,0.8737229201822251,451.04003287862105,9,2261,39.51238204842142
13,4,24.433994078646613,0.6379542626847388,56.13531075761966,9,2351,45.77854762086751
22,3,11.294320841117356,0.8336431341439584,195.22695772698728,6,1152,23.426998158501902
13,6,8.717946783183116,0.49943176986683535,299.4605065473661,0,4669,97.59403787346683
23,4,71.90774473538556,0.5350255045989328,116.69785794469608,9,2844,37.89545507209403
1,2,42.0118727847725,0.14438763213366723,91.44443938981541,8,3969,28.107747787471233
12,0,90.53598742778703,0.7839873586893554,416.87434899075197,3,4581,100.0
13,5,73.96713007267637,0.41938961166697164,452.48197489182826,2,4257,98.03911158399495
23,6,19.12604179145867,0.5000801182715826,420.62288935918525,3,4710,62.01871193618032
18,6,61.377741881569904,0.7850977140957076,454.4545503818065,3,4625,100.0
6,2,43.550545439815934,0.598845400079439,298.9003869762672,9,4775,44.70247020388298
2,2,57.72497307686131,0.20109872744266744,415.51615444565385,1,1660,52.82725289212807
14,1,73.80691233385171,0.5902326591508927,222.81918727599518,0,3862,100.0
22,6,80.61958810037908,0.40763285797965576,349.8205376655673,9,1264,15.273879943332268
13,1,84.37373264067243,0.46952554204386265,494.975989125124,0,2822,92.08437590296546
10,1,25.397487457202473,0.028311274402667785,151.57747572760735,7,2458,15.35167293873329
14,5,3.1115599917357684,0.2100293495162816,225.45488583098626,1,570,26.719243272712795
12,1,73.92947351647732,0.28103808138102826,266.02131978953855,9,1516,37.79249629741722
17,4,10.634372625577459,0.7129600078588058,112.10696915902328,4,1568,63.32760102206829
5,3,31.491958861296766,0.011492473298115313,86.46737470927556,3,908,11.20203827251859
2,0,0.38171341243471435,0.40877726122913205,423.37528984473096,7,271,0.0
18,2,68.166948240162,0.9240268704257328,489.55746777241376,1,4226,100.0
14,4,16.713201147122124,0.11188061654912385,232.1262787233464,9,4242,25.35042112227987
22,0,65.52824096916582,0.516424388218611,89.44242628759397,8,4325,60.76855602641804
4,6,99.17426171678389,0.786522382390847,79.61529231075941,6,2499,76.14596850616859
9,6,7.267087161001628,0.9425313075201167,451.0931928621344,6,1745,61.3493891504888
6,6,7.707801195146069,0.746776639533718,258.716412377456,0,157,38.35427394544544
16,4,34.03800926666749,0.7205655486444061,194.01229245307636,1,1229,76.09049520454407
6,4,86.6386514251342,0.8264880901957624,264.4075720577298,3,1453,79.13523077974781
21,2,21.552986879133186,0.44620122097754367,193.23684261155628,3,867,31.818820298148534
11,3,36.037781993034756,0.8058445326178331,270.066098888429,2,3995,96.95950120275708
16,1,6.8505406626979575,0.007964404745451126,436.8003786130716,6,782,4.860696038205836
12,6,76.31552912588894,0.9245610553768049,316.53561697794305,7,3554,93.73390543614441
19,5,40.83063427594511,0.4433065095171753,362.5941977645789,1,2108,65.16354805036985
3,3,75.92487330608428,0.5533801878657476,214.10180430545145,3,3242,73.38483517435844
9,5,90.3607844346795,0.2548822489148823,382.32764532973346,2,1890,81.00595208987647
2,2,23.276314710128876,0.7425308328404214,349.9776881957175,1,1577,58.035115602240786
8,2,80.73960303399514,0.07663580647524881,103.8028989884254,5,985,54.00414714416297
12,2,5.909389007825327,0.8726358025468353,307.6892839020131,3,4006,92.20505377059472
17,0,89.88473881802473,0.8281168290063428,165.5345733393911,5,4592,97.42471988504936
14,5,65.07685475587473,0.2160601162447664,411.84305133511674,1,1638,71.41128027765352
3,3,87.42267241383516,0.8093243982852624,241.67196881012276,3,2173,85.25149321367405
14,3,0.018839955658189744,0.7863577330614815,497.6078743384192,5,412,37.65807331654264
21,4,16.90810703559925,0.632216597753949,91.6251970725337,4,910,22.00024338079661
1,4,38.975938742649205,0.37352017689968753,401.15653823307133,2,2335,44.97639003509228
14,6,37.950290337471856,0.27149875418186786,353.1657800939704,7,2957,47.73254858480673
7,4,22.673038292351066,0.23178359028935003,395.37447376581747,6,2863,10.551150100238113
7,2,38.16119398672001,0.3186089627636072,188.38840797070534,2,2132,41.2746962359398
16,3,12.884871200025483,0.9035584434325303,271.4245202220803,5,1607,66.37619026072063
11,5,41.27611292660261,0.07764077598878127,408.4288338756688,3,4645,71.37500287507987
18,2,80.23543291592642,0.8288712762529586,154.64359922938473,4,2670,100.0
9,0,47.90700631033512,0.34889007504182357,151.71493855489342,4,1994,47.824055074731966
8,4,1.8000088945214987,0.5215993960113582,297.97292898271957,6,2805,40.04313401377934
4,2,42.14440415792474,0.7944856336484907,285.6036107884351,4,696,31.96887433433049
5,2,2.717501609084416,0.8843765470229713,177.01811168581978,2,2247,67.74428082850883
19,0,96.62434107067982,0.344781420072647,184.13404273617024,9,715,13.313871678146128
1,1,12.745395942286898,0.4618434812751103,175.03032344295445,4,1047,8.725725882028609
23,3,70.76883263306188,0.41451606481679226,397.18042789931945,6,4751,63.483739721937205
12,5,97.27763228920858,0.013251033503910548,343.3553895031073,4,4473,77.33955904993661
5,6,82.60390516665719,0.2959428888586566,424.58773253461374,4,3864,63.454782058068695
4,1,69.93153751262037,0.4591892337325618,488.96286274130983,8,2113,32.268222946400755
0,4,83.9460909500767,0.4110936088804398,263.3739333223939,2,3797,86.12772234428817
20,2,98.17986932606276,0.7219292275156795,80.01224663245199,5,590,55.39506440565439
21,0,62.13444972535296,0.38480361722110323,71.64153968541595,0,4450,88.72041424786973
20,0,55.918480682932646,0.48937644897067023,183.0492676722286,9,2528,24.208238606355916
5,3,62.82381104632814,0.42960859213236335,469.6450652086029,4,641,25.46146288890112
5,1,53.2675886761555,0.7406261488943705,285.4458747368937,7,1387,27.975641700351233
22,6,63.50891059097188,0.8629723989869625,172.30393223605813,4,1733,64.05975528405507
15,3,44.98422079725592,0.5318890790075141,229.6250575299588,8,3026,55.27134116199415
3,2,21.84431828833071,0.7894321941951912,319.36779833210187,5,1452,35.5362644189606
10,3,12.024722651167563,0.2967866820198506,343.827346162029,7,4476,40.36258819715284
23,5,6.834093553226039,0.5413696101572687,119.26377940230726,9,1398,1.0070004663408592
22,0,26.331578375320007,0.34522995366997244,489.66425444532916,7,4968,50.6206534481482
8,0,4.6123564335733835,0.4142009255718303,295.147502142255,2,4067,72.65175628446514
22,4,56.71707799193856,0.7324138648126686,111.05974300652568,6,4523,71.63987154952845
2,4,28.382844702352028,0.8816624823327127,452.13586400576014,6,2358,48.713791796358855
18,6,82.45348080870322,0.12149539108776541,83.58729398574296,9,4747,56.004262655053964
7,2,7.424087298838645,0.6346392564873805,458.4809449298807,5,2173,25.58710209742373
4,5,22.635149434148595,0.5821438075777985,498.4545453300421,6,801,18.428320593022544
3,1,73.02461470901459,0.11841503917593188,365.19430962042674,1,2019,55.272205487564094
23,3,59.88082963834914,0.21189433044010908,396.7012494832954,8,2560,19.411556616373016
5,6,6.449127124916753,0.31100249473268027,201.78627641036886,9,4362,6.880950348521878
1,2,87.72394571622004,0.16693107081750147,473.7095837302702,9,4364,43.84287646004185
19,4,87.72617628261796,0.2437294825243418,288.37128474876545,0,4424,100.0
10,3,33.040800387577384,0.2676007988617075,379.5748009688997,0,466,50.03686928087491
3,4,34.04058433495647,0.3356738330390596,465.84847216007574,2,627,25.780696508918457
14,3,98.90283583501738,0.749390452801159,488.8309891889787,2,4986,95.6368323494303
5,1,62.61761715931382,0.5719122038506007,424.94196046850345,0,3818,94.22942704572262
21,2,53.13165205680591,0.9862466719514015,186.3578781419135,6,3709,74.30007709781938
16,3,83.81521835519244,0.414735826967471,484.9463824484371,3,4035,100.0
23,5,28.529033835731642,0.753865073836925,332.6537890596073,9,4719,48.00696449371313
5,6,42.91825933963569,0.8714684213765338,468.78911435838194,1,2253,79.97968214527579
18,0,26.777667548833417,0.6789784930380419,354.24726161645833,9,2008,39.50827044113766
1,5,78.91608465887315,0.411864740417496,188.2575328314742,4,3112,71.05522898097057
14,5,57.3349345635218,0.753594630745753,216.51103586426717,5,4328,100.0
10,6,65.88250701400705,0.20366713777268486,297.7122996963232,8,3122,54.691396289861665
7,0,25.230724983940654,0.3275521651801324,405.5066787019469,3,3583,47.84301575646871
18,5,22.02253013773151,0.5466852550992888,193.09214810315072,1,2820,78.48957330748563
12,3,48.83746289829387,0.5754093872861483,310.8790247603864,4,1870,66.81450067594884
11,3,73.75657490928268,0.022141475472629457,205.5312471093807,2,4213,78.88265773045858
4,3,52.523975752016014,0.9451141887560087,417.09623208579825,1,1877,84.6936436571262
5,0,3.2645677545668605,0.69662727121739,260.0276421955777,0,4312,75.80539895867881
21,5,86.85515063202888,0.49570375023189106,84.52527208379836,9,897,24.05956297199536
3,0,6.468689351513158,0.9331272344083084,124.72363466669137,1,3315,81.66984729334024
18,3,95.58244837207522,0.4390955652508285,77.49710042883453,5,3888,100.0
19,6,2.5141958277272725,0.9804355702703718,274.6863257064464,7,3076,46.60175726393446
0,5,69.44504561307087,0.5122847572434851,97.85178380670223,2,3837,86.06829138773277
19,5,8.220706371178165,0.11428576999797946,101.36298618933445,8,1811,3.709438751904071
16,4,91.06765794351396,0.7648009724592773,473.47171701726967,8,852,61.27522634626456
11,4,46.443323622554274,0.6788977250778405,442.69478247922495,1,2569,100.0
